id,type,breed,age,gender,size,description,name,status,published_at
65523598,Cat,Domestic Short Hair,Young,Female,Medium,Primary Color: Black Weight: 7lbs Age: 1yrs 6mths 0wks Animal has been Spayed,Sheba,adoptable,2023-07-20T16:47:08+0000
65523592,Cat,Domestic Short Hair,Baby,Female,Small,"Bailey is a female tortie kitten with dark, soft fur and a striking, beautiful face . She was born on...",Bailey,adoptable,2023-07-20T16:46:46+0000
65523587,Cat,Domestic Short Hair,Baby,Female,Small,Primary Color: Black Secondary Color: White Weight: 2.9lbs Age: 0yrs 0mths 11wks,Splash,adoptable,2023-07-20T16:46:30+0000
65523587,Cat,Domestic Short Hair,Baby,Female,Small,Primary Color: Black Secondary Color: White Weight: 2.9lbs Age: 0yrs 0mths 11wks,Splash,adoptable,2023-07-20T16:46:30+0000
65523589,Cat,Domestic Short Hair,Baby,Female,Small,Primary Color: Tabby Weight: 2.5lbs Age: 0yrs 0mths 11wks,Scooter,adoptable,2023-07-20T16:46:30+0000
65523555,Cat,Tabby,Baby,Male,Medium,Sport was born to a community cat and rescued by our friends at Sea Isle CATS Save Our Strays.  Please...,Sport ,adoptable,2023-07-20T16:46:15+0000
65523574,Cat,Domestic Short Hair,Baby,Male,Small,"Greetings, cat lovers and feline enthusiasts! Allow us to introduce you to George, the charming and dapper kitten with a...",George,adoptable,2023-07-20T16:45:49+0000
65523575,Cat,Domestic Medium Hair,Baby,Female,Small,"Meet Pam! Pam is a master of pampering, and she&amp;#39;ll shower you with love like a spa day for your...",Pam,adoptable,2023-07-20T16:45:49+0000
65523571,Cat,Domestic Short Hair,Baby,Female,Small,,TUSC-Stray-tu97,adoptable,2023-07-20T16:45:41+0000
65523566,Cat,Domestic Short Hair,Baby,Male,Medium,,TUSC-Stray-tu93_2,adoptable,2023-07-20T16:45:40+0000
65523568,Cat,Domestic Medium Hair,Baby,Male,Small,,TUSC-Stray-tu95,adoptable,2023-07-20T16:45:40+0000
65523570,Cat,Domestic Short Hair,Baby,Male,Small,,TUSC-Stray-tu93,adoptable,2023-07-20T16:45:40+0000
65523556,Cat,Domestic Short Hair,Baby,Female,Medium,Primary Color: Brown Tabby Weight: 2.8lbs Age: 0yrs 0mths 11wks Animal has been Spayed,Postmates,adoptable,2023-07-20T16:45:22+0000
65523558,Cat,Domestic Short Hair,Baby,Female,Medium,Primary Color: Brown Tabby Weight: 2.7lbs Age: 0yrs 0mths 11wks Animal has been Spayed,Shipt,adoptable,2023-07-20T16:45:22+0000
65523559,Cat,Domestic Short Hair,Baby,Female,Medium,Primary Color: Brown Tabby Weight: 2.7lbs Age: 0yrs 0mths 11wks Animal has been Spayed,Grubhub,adoptable,2023-07-20T16:45:22+0000
65523544,Cat,Domestic Short Hair,Adult,Male,Large,,Toby,adoptable,2023-07-20T16:45:09+0000
65523545,Cat,Domestic Short Hair,Baby,Female,Small,,Twinkle,adoptable,2023-07-20T16:45:09+0000
65523548,Cat,Domestic Short Hair,Baby,Male,Medium,,Hawkeye,adoptable,2023-07-20T16:45:09+0000
65523546,Cat,Domestic Short Hair,Baby,Female,Small,,Sparky,adoptable,2023-07-20T16:45:09+0000
65523550,Cat,Domestic Short Hair,Adult,Female,Medium,,Chevy,adoptable,2023-07-20T16:45:09+0000
65523542,Cat,Domestic Medium Hair,Baby,Male,Small,,Smokey,adoptable,2023-07-20T16:45:06+0000
65523537,Cat,Tabby,Baby,Male,Medium,"Maxime est une vraie pâte molle hihihi  Facile à vivre, très affectueux, doux et enjoué sans être tannant. En plus...",Maxime,adoptable,2023-07-20T16:44:28+0000
65523534,Cat,Domestic Short Hair,Baby,Male,Small,"MIKA2, F, DSH, BROWN TABBY
BORN MAY 23 2023

Niko and I are a little nervous of our new home...",Mika2 (bonded to Niko),adoptable,2023-07-20T16:44:14+0000
65523529,Cat,Domestic Short Hair,Baby,Female,Medium,"Age: 19 weeks
Weight: 3lbs
Good with dogs? Yes
Good with cats? Yes
Good with kids? Yes
Energy Level: Moderate...",Franny,adoptable,2023-07-20T16:43:08+0000
65523525,Cat,Domestic Short Hair,Baby,Male,Small,"NIKO, M, DSH, BROWN TABBY
BORN MAY 23 2023

Mika and I are a little nervous of our new home...",Niko (bonded to Mika2),adoptable,2023-07-20T16:42:23+0000
65523523,Cat,Domestic Short Hair,Baby,Female,Medium,,Papaya,adoptable,2023-07-20T16:42:12+0000
65523518,Cat,Domestic Short Hair,Baby,Male,Medium,,Marble,adoptable,2023-07-20T16:42:11+0000
65523519,Cat,Domestic Short Hair,Baby,Male,Medium,,Onyx,adoptable,2023-07-20T16:42:11+0000
65523510,Cat,Domestic Short Hair,Baby,Male,Medium,"His adoption fee includes neuter, micro-chip and up to date on his vaccines and is $40. We would love for...",Tiger,adoptable,2023-07-20T16:41:49+0000
65523504,Cat,Tabby,Baby,Male,Medium,"Wally is a very cute, sweet boy and would do great with a home that has another kitty.

All kitties...",Wally,adoptable,2023-07-20T16:40:52+0000
65523501,Cat,Tortoiseshell,Young,Female,Medium,"Not only is Cassie ameowzingly yummy to look at, she&amp;#39;s also incredibly sweet. Even when her babies were tiny, she...",Cassie,adoptable,2023-07-20T16:40:37+0000
